level,name,year,substance,count,share
towns,Plainville,2014,fentanyl,0,NA
towns,Plainville,2014,heroin,0,NA
towns,Plainville,2014,cocaine,0,NA
towns,Plainville,2014,amphet,0,NA
towns,Plainville,2015,all,2,NA
towns,Plainville,2015,opioid,2,1
towns,Plainville,2015,fentanyl,0,0
towns,Plainville,2015,heroin,0,0
towns,Plainville,2015,cocaine,0,0
towns,Plainville,2015,amphet,0,0
towns,Plainville,2016,all,7,NA
towns,Plainville,2016,opioid,7,1
towns,Plainville,2016,fentanyl,4,0.571
towns,Plainville,2016,heroin,5,0.714
towns,Plainville,2016,cocaine,5,0.714
towns,Plainville,2016,amphet,0,0
towns,Plainville,2017,all,6,NA
towns,Plainville,2017,opioid,5,0.833
towns,Plainville,2017,fentanyl,3,0.5
towns,Plainville,2017,heroin,4,0.667
towns,Plainville,2017,cocaine,4,0.667
towns,Plainville,2017,amphet,1,0.167
towns,Plainville,2018,all,12,NA
towns,Plainville,2018,opioid,11,0.917
towns,Plainville,2018,fentanyl,10,0.833
towns,Plainville,2018,heroin,3,0.25
towns,Plainville,2018,cocaine,3,0.25
towns,Plainville,2018,amphet,2,0.167
towns,Plainville,2019,all,10,NA
towns,Plainville,2019,opioid,10,1
towns,Plainville,2019,fentanyl,10,1
towns,Plainville,2019,heroin,3,0.3
towns,Plainville,2019,cocaine,5,0.5
towns,Plainville,2019,amphet,0,0
towns,Plainville,2020,all,5,NA
towns,Plainville,2020,opioid,5,1
towns,Plainville,2020,fentanyl,5,1
towns,Plainville,2020,heroin,1,0.2
towns,Plainville,2020,cocaine,1,0.2
towns,Plainville,2020,amphet,0,0
towns,Plymouth,2012,all,0,NA
towns,Plymouth,2012,opioid,0,NA
towns,Plymouth,2012,fentanyl,0,NA
towns,Plymouth,2012,heroin,0,NA
towns,Plymouth,2012,cocaine,0,NA
towns,Plymouth,2012,amphet,0,NA
towns,Plymouth,2013,all,0,NA
towns,Plymouth,2013,opioid,0,NA
towns,Plymouth,2013,fentanyl,0,NA
towns,Plymouth,2013,heroin,0,NA
towns,Plymouth,2013,cocaine,0,NA
towns,Plymouth,2013,amphet,0,NA
towns,Plymouth,2014,all,0,NA
towns,Plymouth,2014,opioid,0,NA
towns,Plymouth,2014,fentanyl,0,NA
towns,Plymouth,2014,heroin,0,NA
towns,Plymouth,2014,cocaine,0,NA
towns,Plymouth,2014,amphet,0,NA
towns,Plymouth,2015,all,2,NA
towns,Plymouth,2015,opioid,2,1
towns,Plymouth,2015,fentanyl,2,1
towns,Plymouth,2015,heroin,1,0.5
towns,Plymouth,2015,cocaine,1,0.5
towns,Plymouth,2015,amphet,0,0
towns,Plymouth,2016,all,4,NA
towns,Plymouth,2016,opioid,4,1
towns,Plymouth,2016,fentanyl,3,0.75
towns,Plymouth,2016,heroin,2,0.5
towns,Plymouth,2016,cocaine,1,0.25
towns,Plymouth,2016,amphet,0,0
towns,Plymouth,2017,all,5,NA
towns,Plymouth,2017,opioid,4,0.8
towns,Plymouth,2017,fentanyl,4,0.8
towns,Plymouth,2017,heroin,1,0.2
towns,Plymouth,2017,cocaine,2,0.4
towns,Plymouth,2017,amphet,0,0
towns,Plymouth,2018,all,7,NA
towns,Plymouth,2018,opioid,6,0.857
towns,Plymouth,2018,fentanyl,6,0.857
towns,Plymouth,2018,heroin,4,0.571
towns,Plymouth,2018,cocaine,2,0.286
towns,Plymouth,2018,amphet,1,0.143
towns,Plymouth,2019,all,7,NA
towns,Plymouth,2019,opioid,7,1
towns,Plymouth,2019,fentanyl,7,1
towns,Plymouth,2019,heroin,3,0.429
towns,Plymouth,2019,cocaine,2,0.286
towns,Plymouth,2019,amphet,0,0
towns,Plymouth,2020,all,9,NA
towns,Plymouth,2020,opioid,9,1
towns,Plymouth,2020,fentanyl,8,0.889
towns,Plymouth,2020,heroin,3,0.333
towns,Plymouth,2020,cocaine,3,0.333
towns,Plymouth,2020,amphet,0,0
towns,Shelton,2012,all,0,NA
towns,Shelton,2012,opioid,0,NA
towns,Shelton,2012,fentanyl,0,NA
towns,Shelton,2012,heroin,0,NA
towns,Shelton,2012,cocaine,0,NA
towns,Shelton,2012,amphet,0,NA
towns,Shelton,2013,all,0,NA
towns,Shelton,2013,opioid,0,NA
towns,Shelton,2013,fentanyl,0,NA
towns,Shelton,2013,heroin,0,NA
towns,Shelton,2013,cocaine,0,NA
towns,Shelton,2013,amphet,0,NA
towns,Shelton,2014,all,0,NA
towns,Shelton,2014,opioid,0,NA
towns,Shelton,2014,fentanyl,0,NA
towns,Shelton,2014,heroin,0,NA
towns,Shelton,2014,cocaine,0,NA
towns,Shelton,2014,amphet,0,NA
towns,Shelton,2015,all,3,NA
towns,Shelton,2015,opioid,3,1
towns,Shelton,2015,fentanyl,1,0.333
towns,Shelton,2015,heroin,2,0.667
towns,Shelton,2015,cocaine,0,0
towns,Shelton,2015,amphet,0,0
towns,Shelton,2016,all,12,NA
towns,Shelton,2016,opioid,12,1
towns,Shelton,2016,fentanyl,10,0.833
towns,Shelton,2016,heroin,7,0.583
towns,Shelton,2016,cocaine,3,0.25
towns,Shelton,2016,amphet,1,0.083
towns,Shelton,2017,all,9,NA
towns,Shelton,2017,opioid,9,1
towns,Shelton,2017,fentanyl,5,0.556
towns,Shelton,2017,heroin,8,0.889
towns,Shelton,2017,cocaine,1,0.111
towns,Shelton,2017,amphet,1,0.111
towns,Shelton,2018,all,9,NA
towns,Shelton,2018,opioid,8,0.889
towns,Shelton,2018,fentanyl,6,0.667
towns,Shelton,2018,heroin,6,0.667
towns,Shelton,2018,cocaine,3,0.333
towns,Shelton,2018,amphet,1,0.111
towns,Shelton,2019,all,7,NA
towns,Shelton,2019,opioid,7,1
towns,Shelton,2019,fentanyl,7,1
towns,Shelton,2019,heroin,4,0.571
towns,Shelton,2019,cocaine,4,0.571
towns,Shelton,2019,amphet,0,0
towns,Shelton,2020,all,12,NA
towns,Shelton,2020,opioid,12,1
towns,Shelton,2020,fentanyl,12,1
towns,Shelton,2020,heroin,4,0.333
towns,Shelton,2020,cocaine,3,0.25
towns,Shelton,2020,amphet,1,0.083
towns,Southington,2012,all,0,NA
towns,Southington,2012,opioid,0,NA
towns,Southington,2012,fentanyl,0,NA
towns,Southington,2012,heroin,0,NA
towns,Southington,2012,cocaine,0,NA
towns,Southington,2012,amphet,0,NA
towns,Southington,2013,all,0,NA
towns,Southington,2013,opioid,0,NA
towns,Southington,2013,fentanyl,0,NA
towns,Southington,2013,heroin,0,NA
towns,Southington,2013,cocaine,0,NA
towns,Southington,2013,amphet,0,NA
towns,Southington,2014,all,0,NA
towns,Southington,2014,opioid,0,NA
towns,Southington,2014,fentanyl,0,NA
towns,Southington,2014,heroin,0,NA
towns,Southington,2014,cocaine,0,NA
towns,Southington,2014,amphet,0,NA
towns,Southington,2015,all,1,NA
towns,Southington,2015,opioid,1,1
towns,Southington,2015,fentanyl,0,0
towns,Southington,2015,heroin,1,1
towns,Southington,2015,cocaine,0,0
towns,Southington,2015,amphet,0,0
towns,Southington,2016,all,9,NA
towns,Southington,2016,opioid,9,1
towns,Southington,2016,fentanyl,7,0.778
towns,Southington,2016,heroin,5,0.556
towns,Southington,2016,cocaine,3,0.333
towns,Southington,2016,amphet,0,0
towns,Southington,2017,all,13,NA
towns,Southington,2017,opioid,12,0.923
towns,Southington,2017,fentanyl,9,0.692
towns,Southington,2017,heroin,5,0.385
towns,Southington,2017,cocaine,3,0.231
towns,Southington,2017,amphet,1,0.077
towns,Southington,2018,all,5,NA
towns,Southington,2018,opioid,4,0.8
towns,Southington,2018,fentanyl,3,0.6
towns,Southington,2018,heroin,1,0.2
towns,Southington,2018,cocaine,2,0.4
towns,Southington,2018,amphet,1,0.2
towns,Southington,2019,all,12,NA
towns,Southington,2019,opioid,12,1
towns,Southington,2019,fentanyl,11,0.917
towns,Southington,2019,heroin,6,0.5
towns,Southington,2019,cocaine,4,0.333
towns,Southington,2019,amphet,1,0.083
towns,Southington,2020,all,17,NA
towns,Southington,2020,opioid,15,0.882
towns,Southington,2020,fentanyl,13,0.765
towns,Southington,2020,heroin,3,0.176
towns,Southington,2020,cocaine,5,0.294
towns,Southington,2020,amphet,1,0.059
towns,Stamford,2012,all,0,NA
towns,Stamford,2012,opioid,0,NA
towns,Stamford,2012,fentanyl,0,NA
towns,Stamford,2012,heroin,0,NA
towns,Stamford,2012,cocaine,0,NA
towns,Stamford,2012,amphet,0,NA
towns,Stamford,2013,all,0,NA
towns,Stamford,2013,opioid,0,NA
towns,Stamford,2013,fentanyl,0,NA
towns,Stamford,2013,heroin,0,NA
towns,Stamford,2013,cocaine,0,NA
towns,Stamford,2013,amphet,0,NA
towns,Stamford,2014,all,0,NA
towns,Stamford,2014,opioid,0,NA
towns,Stamford,2014,fentanyl,0,NA
towns,Stamford,2014,heroin,0,NA
towns,Stamford,2014,cocaine,0,NA
towns,Stamford,2014,amphet,0,NA
towns,Stamford,2015,all,5,NA
towns,Stamford,2015,opioid,5,1
towns,Stamford,2015,fentanyl,1,0.2
towns,Stamford,2015,heroin,2,0.4
towns,Stamford,2015,cocaine,1,0.2
towns,Stamford,2015,amphet,0,0
towns,Stamford,2016,all,10,NA
towns,Stamford,2016,opioid,10,1
towns,Stamford,2016,fentanyl,6,0.6
towns,Stamford,2016,heroin,7,0.7
towns,Stamford,2016,cocaine,2,0.2
towns,Stamford,2016,amphet,1,0.1
towns,Stamford,2017,all,15,NA
towns,Stamford,2017,opioid,12,0.8
towns,Stamford,2017,fentanyl,9,0.6
towns,Stamford,2017,heroin,4,0.267
towns,Stamford,2017,cocaine,5,0.333
towns,Stamford,2017,amphet,3,0.2
towns,Stamford,2018,all,14,NA
towns,Stamford,2018,opioid,12,0.857
towns,Stamford,2018,fentanyl,8,0.571
towns,Stamford,2018,heroin,5,0.357
towns,Stamford,2018,cocaine,5,0.357
towns,Stamford,2018,amphet,3,0.214
towns,Stamford,2019,all,9,NA
towns,Stamford,2019,opioid,6,0.667
towns,Stamford,2019,fentanyl,4,0.444
towns,Stamford,2019,heroin,2,0.222
towns,Stamford,2019,cocaine,2,0.222
towns,Stamford,2019,amphet,1,0.111
towns,Stamford,2020,all,20,NA
towns,Stamford,2020,opioid,19,0.95
towns,Stamford,2020,fentanyl,18,0.9
towns,Stamford,2020,heroin,4,0.2
towns,Stamford,2020,cocaine,10,0.5
towns,Stamford,2020,amphet,2,0.1
towns,Stratford,2012,all,0,NA
towns,Stratford,2012,opioid,0,NA
towns,Stratford,2012,fentanyl,0,NA
towns,Stratford,2012,heroin,0,NA
towns,Stratford,2012,cocaine,0,NA
towns,Stratford,2012,amphet,0,NA
towns,Stratford,2013,all,0,NA
towns,Stratford,2013,opioid,0,NA
towns,Stratford,2013,fentanyl,0,NA
towns,Stratford,2013,heroin,0,NA
towns,Stratford,2013,cocaine,0,NA
towns,Stratford,2013,amphet,0,NA
towns,Stratford,2014,all,0,NA
towns,Stratford,2014,opioid,0,NA
towns,Stratford,2014,fentanyl,0,NA
towns,Stratford,2014,heroin,0,NA
towns,Stratford,2014,cocaine,0,NA
towns,Stratford,2014,amphet,0,NA
towns,Stratford,2015,all,6,NA
towns,Stratford,2015,opioid,5,0.833
towns,Stratford,2015,fentanyl,2,0.333
towns,Stratford,2015,heroin,3,0.5
towns,Stratford,2015,cocaine,1,0.167
towns,Stratford,2015,amphet,1,0.167
towns,Stratford,2016,all,19,NA
towns,Stratford,2016,opioid,18,0.947
towns,Stratford,2016,fentanyl,8,0.421
towns,Stratford,2016,heroin,13,0.684
towns,Stratford,2016,cocaine,9,0.474
towns,Stratford,2016,amphet,1,0.053
towns,Stratford,2017,all,16,NA
towns,Stratford,2017,opioid,16,1
towns,Stratford,2017,fentanyl,13,0.812
towns,Stratford,2017,heroin,12,0.75
towns,Stratford,2017,cocaine,5,0.312
towns,Stratford,2017,amphet,1,0.062
towns,Stratford,2018,all,17,NA
towns,Stratford,2018,opioid,16,0.941
towns,Stratford,2018,fentanyl,11,0.647
towns,Stratford,2018,heroin,6,0.353
towns,Stratford,2018,cocaine,7,0.412
towns,Stratford,2018,amphet,0,0
towns,Stratford,2019,all,11,NA
towns,Stratford,2019,opioid,11,1
towns,Stratford,2019,fentanyl,6,0.545
towns,Stratford,2019,heroin,2,0.182
towns,Stratford,2019,cocaine,2,0.182
towns,Stratford,2019,amphet,0,0
towns,Stratford,2020,all,23,NA
towns,Stratford,2020,opioid,23,1
towns,Stratford,2020,fentanyl,20,0.87
towns,Stratford,2020,heroin,4,0.174
towns,Stratford,2020,cocaine,7,0.304
towns,Stratford,2020,amphet,2,0.087
towns,Torrington,2012,all,0,NA
towns,Torrington,2012,opioid,0,NA
towns,Torrington,2012,fentanyl,0,NA
towns,Torrington,2012,heroin,0,NA
towns,Torrington,2012,cocaine,0,NA
towns,Torrington,2012,amphet,0,NA
towns,Torrington,2013,all,0,NA
towns,Torrington,2013,opioid,0,NA
towns,Torrington,2013,fentanyl,0,NA
towns,Torrington,2013,heroin,0,NA
towns,Torrington,2013,cocaine,0,NA
towns,Torrington,2013,amphet,0,NA
towns,Torrington,2014,all,0,NA
towns,Torrington,2014,opioid,0,NA
towns,Torrington,2014,fentanyl,0,NA
towns,Torrington,2014,heroin,0,NA
towns,Torrington,2014,cocaine,0,NA
towns,Torrington,2014,amphet,0,NA
towns,Torrington,2015,all,6,NA
towns,Torrington,2015,opioid,6,1
towns,Torrington,2015,fentanyl,2,0.333
towns,Torrington,2015,heroin,2,0.333
towns,Torrington,2015,cocaine,1,0.167
towns,Torrington,2015,amphet,0,0
towns,Torrington,2016,all,13,NA
towns,Torrington,2016,opioid,13,1
towns,Torrington,2016,fentanyl,6,0.462
towns,Torrington,2016,heroin,7,0.538
towns,Torrington,2016,cocaine,3,0.231
towns,Torrington,2016,amphet,0,0
towns,Torrington,2017,all,18,NA
towns,Torrington,2017,opioid,18,1
towns,Torrington,2017,fentanyl,11,0.611
towns,Torrington,2017,heroin,13,0.722
towns,Torrington,2017,cocaine,3,0.167
towns,Torrington,2017,amphet,0,0
towns,Torrington,2018,all,24,NA
towns,Torrington,2018,opioid,24,1
towns,Torrington,2018,fentanyl,20,0.833
towns,Torrington,2018,heroin,13,0.542
towns,Torrington,2018,cocaine,10,0.417
towns,Torrington,2018,amphet,0,0
towns,Torrington,2019,all,29,NA
towns,Torrington,2019,opioid,27,0.931
towns,Torrington,2019,fentanyl,26,0.897
towns,Torrington,2019,heroin,16,0.552
towns,Torrington,2019,cocaine,11,0.379
towns,Torrington,2019,amphet,2,0.069
towns,Torrington,2020,all,25,NA
towns,Torrington,2020,opioid,24,0.96
towns,Torrington,2020,fentanyl,22,0.88
towns,Torrington,2020,heroin,8,0.32
towns,Torrington,2020,cocaine,10,0.4
towns,Torrington,2020,amphet,1,0.04
towns,Vernon,2012,all,0,NA
towns,Vernon,2012,opioid,0,NA
towns,Vernon,2012,fentanyl,0,NA
towns,Vernon,2012,heroin,0,NA
towns,Vernon,2012,cocaine,0,NA
towns,Vernon,2012,amphet,0,NA
towns,Vernon,2013,all,0,NA
towns,Vernon,2013,opioid,0,NA
towns,Vernon,2013,fentanyl,0,NA
towns,Vernon,2013,heroin,0,NA
towns,Vernon,2013,cocaine,0,NA
towns,Vernon,2013,amphet,0,NA
towns,Vernon,2014,all,0,NA
towns,Vernon,2014,opioid,0,NA
towns,Vernon,2014,fentanyl,0,NA
towns,Vernon,2014,heroin,0,NA
towns,Vernon,2014,cocaine,0,NA
towns,Vernon,2014,amphet,0,NA
towns,Vernon,2015,all,2,NA
towns,Vernon,2015,opioid,2,1
towns,Vernon,2015,fentanyl,1,0.5
towns,Vernon,2015,heroin,1,0.5
towns,Vernon,2015,cocaine,1,0.5
towns,Vernon,2015,amphet,0,0
towns,Vernon,2016,all,5,NA
towns,Vernon,2016,opioid,5,1
towns,Vernon,2016,fentanyl,3,0.6
towns,Vernon,2016,heroin,3,0.6
towns,Vernon,2016,cocaine,0,0
towns,Vernon,2016,amphet,0,0
towns,Vernon,2017,all,11,NA
towns,Vernon,2017,opioid,11,1
towns,Vernon,2017,fentanyl,10,0.909
towns,Vernon,2017,heroin,0,0
towns,Vernon,2017,cocaine,3,0.273
towns,Vernon,2017,amphet,0,0
towns,Vernon,2018,all,9,NA
towns,Vernon,2018,opioid,9,1
towns,Vernon,2018,fentanyl,7,0.778
towns,Vernon,2018,heroin,3,0.333
towns,Vernon,2018,cocaine,3,0.333
towns,Vernon,2018,amphet,1,0.111
towns,Vernon,2019,all,13,NA
towns,Vernon,2019,opioid,11,0.846
towns,Vernon,2019,fentanyl,11,0.846
towns,Vernon,2019,heroin,0,0
towns,Vernon,2019,cocaine,6,0.462
towns,Vernon,2019,amphet,0,0
towns,Vernon,2020,all,13,NA
towns,Vernon,2020,opioid,12,0.923
towns,Vernon,2020,fentanyl,11,0.846
towns,Vernon,2020,heroin,0,0
towns,Vernon,2020,cocaine,4,0.308
towns,Vernon,2020,amphet,2,0.154
towns,Wallingford,2012,all,0,NA
towns,Wallingford,2012,opioid,0,NA
towns,Wallingford,2012,fentanyl,0,NA
towns,Wallingford,2012,heroin,0,NA
towns,Wallingford,2012,cocaine,0,NA
towns,Wallingford,2012,amphet,0,NA
towns,Wallingford,2013,all,0,NA
towns,Wallingford,2013,opioid,0,NA
towns,Wallingford,2013,fentanyl,0,NA
towns,Wallingford,2013,heroin,0,NA
towns,Wallingford,2013,cocaine,0,NA
towns,Wallingford,2013,amphet,0,NA
towns,Wallingford,2014,all,0,NA
towns,Wallingford,2014,opioid,0,NA
towns,Wallingford,2014,fentanyl,0,NA
towns,Wallingford,2014,heroin,0,NA
towns,Wallingford,2014,cocaine,0,NA
towns,Wallingford,2014,amphet,0,NA
towns,Wallingford,2015,all,3,NA
towns,Wallingford,2015,opioid,2,0.667
towns,Wallingford,2015,fentanyl,0,0
towns,Wallingford,2015,heroin,0,0
towns,Wallingford,2015,cocaine,0,0
towns,Wallingford,2015,amphet,0,0
towns,Wallingford,2016,all,13,NA
towns,Wallingford,2016,opioid,13,1
towns,Wallingford,2016,fentanyl,5,0.385
towns,Wallingford,2016,heroin,6,0.462
towns,Wallingford,2016,cocaine,3,0.231
towns,Wallingford,2016,amphet,0,0
towns,Wallingford,2017,all,9,NA
towns,Wallingford,2017,opioid,8,0.889
towns,Wallingford,2017,fentanyl,6,0.667
towns,Wallingford,2017,heroin,4,0.444
towns,Wallingford,2017,cocaine,4,0.444
towns,Wallingford,2017,amphet,1,0.111
towns,Wallingford,2018,all,7,NA
towns,Wallingford,2018,opioid,6,0.857
towns,Wallingford,2018,fentanyl,4,0.571
towns,Wallingford,2018,heroin,4,0.571
towns,Wallingford,2018,cocaine,2,0.286
towns,Wallingford,2018,amphet,0,0
towns,Wallingford,2019,all,4,NA
towns,Wallingford,2019,opioid,4,1
towns,Wallingford,2019,fentanyl,3,0.75
towns,Wallingford,2019,heroin,3,0.75
towns,Wallingford,2019,cocaine,2,0.5
towns,Wallingford,2019,amphet,0,0
towns,Wallingford,2020,all,7,NA
towns,Wallingford,2020,opioid,7,1
towns,Wallingford,2020,fentanyl,6,0.857
towns,Wallingford,2020,heroin,1,0.143
towns,Wallingford,2020,cocaine,0,0
towns,Wallingford,2020,amphet,0,0
towns,Waterbury,2012,all,0,NA
towns,Waterbury,2012,opioid,0,NA
towns,Waterbury,2012,fentanyl,0,NA
towns,Waterbury,2012,heroin,0,NA
towns,Waterbury,2012,cocaine,0,NA
towns,Waterbury,2012,amphet,0,NA
towns,Waterbury,2013,all,0,NA
towns,Waterbury,2013,opioid,0,NA
towns,Waterbury,2013,fentanyl,0,NA
towns,Waterbury,2013,heroin,0,NA
towns,Waterbury,2013,cocaine,0,NA
towns,Waterbury,2013,amphet,0,NA
towns,Waterbury,2014,all,0,NA
towns,Waterbury,2014,opioid,0,NA
towns,Waterbury,2014,fentanyl,0,NA
towns,Waterbury,2014,heroin,0,NA
towns,Waterbury,2014,cocaine,0,NA
towns,Waterbury,2014,amphet,0,NA
towns,Waterbury,2015,all,27,NA
towns,Waterbury,2015,opioid,24,0.889
towns,Waterbury,2015,fentanyl,6,0.222
towns,Waterbury,2015,heroin,19,0.704
towns,Waterbury,2015,cocaine,12,0.444
towns,Waterbury,2015,amphet,1,0.037
towns,Waterbury,2016,all,39,NA
towns,Waterbury,2016,opioid,37,0.949
towns,Waterbury,2016,fentanyl,20,0.513
towns,Waterbury,2016,heroin,21,0.538
towns,Waterbury,2016,cocaine,12,0.308
towns,Waterbury,2016,amphet,1,0.026
towns,Waterbury,2017,all,56,NA
towns,Waterbury,2017,opioid,53,0.946
towns,Waterbury,2017,fentanyl,33,0.589
towns,Waterbury,2017,heroin,30,0.536
towns,Waterbury,2017,cocaine,29,0.518
towns,Waterbury,2017,amphet,1,0.018
towns,Waterbury,2018,all,68,NA
towns,Waterbury,2018,opioid,66,0.971
towns,Waterbury,2018,fentanyl,54,0.794
towns,Waterbury,2018,heroin,37,0.544
towns,Waterbury,2018,cocaine,30,0.441
towns,Waterbury,2018,amphet,3,0.044
towns,Waterbury,2019,all,108,NA
towns,Waterbury,2019,opioid,105,0.972
towns,Waterbury,2019,fentanyl,97,0.898
towns,Waterbury,2019,heroin,63,0.583
towns,Waterbury,2019,cocaine,48,0.444
towns,Waterbury,2019,amphet,7,0.065
towns,Waterbury,2020,all,103,NA
towns,Waterbury,2020,opioid,99,0.961
towns,Waterbury,2020,fentanyl,91,0.883
towns,Waterbury,2020,heroin,20,0.194
towns,Waterbury,2020,cocaine,40,0.388
towns,Waterbury,2020,amphet,5,0.049
towns,Watertown,2012,all,0,NA
towns,Watertown,2012,opioid,0,NA
towns,Watertown,2012,fentanyl,0,NA
towns,Watertown,2012,heroin,0,NA
towns,Watertown,2012,cocaine,0,NA
towns,Watertown,2012,amphet,0,NA
towns,Watertown,2013,all,0,NA
towns,Watertown,2013,opioid,0,NA
towns,Watertown,2013,fentanyl,0,NA
towns,Watertown,2013,heroin,0,NA
towns,Watertown,2013,cocaine,0,NA
towns,Watertown,2013,amphet,0,NA
towns,Watertown,2014,all,0,NA
towns,Watertown,2014,opioid,0,NA
towns,Watertown,2014,fentanyl,0,NA
towns,Watertown,2014,heroin,0,NA
towns,Watertown,2014,cocaine,0,NA
towns,Watertown,2014,amphet,0,NA
towns,Watertown,2015,all,3,NA
towns,Watertown,2015,opioid,3,1
towns,Watertown,2015,fentanyl,2,0.667
towns,Watertown,2015,heroin,2,0.667
towns,Watertown,2015,cocaine,1,0.333
towns,Watertown,2015,amphet,0,0
towns,Watertown,2016,all,6,NA
towns,Watertown,2016,opioid,6,1
towns,Watertown,2016,fentanyl,4,0.667
towns,Watertown,2016,heroin,2,0.333
towns,Watertown,2016,cocaine,2,0.333
towns,Watertown,2016,amphet,0,0
towns,Watertown,2017,all,4,NA
towns,Watertown,2017,opioid,3,0.75
towns,Watertown,2017,fentanyl,1,0.25
towns,Watertown,2017,heroin,2,0.5
towns,Watertown,2017,cocaine,2,0.5
towns,Watertown,2017,amphet,1,0.25
towns,Watertown,2018,all,10,NA
towns,Watertown,2018,opioid,10,1
towns,Watertown,2018,fentanyl,9,0.9
towns,Watertown,2018,heroin,6,0.6
towns,Watertown,2018,cocaine,3,0.3
towns,Watertown,2018,amphet,0,0
towns,Watertown,2019,all,8,NA
towns,Watertown,2019,opioid,8,1
towns,Watertown,2019,fentanyl,7,0.875
towns,Watertown,2019,heroin,5,0.625
towns,Watertown,2019,cocaine,3,0.375
towns,Watertown,2019,amphet,0,0
towns,Watertown,2020,all,7,NA
towns,Watertown,2020,opioid,7,1
towns,Watertown,2020,fentanyl,6,0.857
towns,Watertown,2020,heroin,2,0.286
towns,Watertown,2020,cocaine,1,0.143
towns,Watertown,2020,amphet,2,0.286
towns,West Hartford,2012,all,0,NA
towns,West Hartford,2012,opioid,0,NA
towns,West Hartford,2012,fentanyl,0,NA
towns,West Hartford,2012,heroin,0,NA
towns,West Hartford,2012,cocaine,0,NA
towns,West Hartford,2012,amphet,0,NA
towns,West Hartford,2013,all,0,NA
towns,West Hartford,2013,opioid,0,NA
towns,West Hartford,2013,fentanyl,0,NA
towns,West Hartford,2013,heroin,0,NA
towns,West Hartford,2013,cocaine,0,NA
towns,West Hartford,2013,amphet,0,NA
towns,West Hartford,2014,all,0,NA
towns,West Hartford,2014,opioid,0,NA
towns,West Hartford,2014,fentanyl,0,NA
towns,West Hartford,2014,heroin,0,NA
towns,West Hartford,2014,cocaine,0,NA
towns,West Hartford,2014,amphet,0,NA
towns,West Hartford,2015,all,1,NA
towns,West Hartford,2015,opioid,1,1
towns,West Hartford,2015,fentanyl,1,1
towns,West Hartford,2015,heroin,0,0
towns,West Hartford,2015,cocaine,0,0
towns,West Hartford,2015,amphet,0,0
towns,West Hartford,2016,all,7,NA
towns,West Hartford,2016,opioid,7,1
towns,West Hartford,2016,fentanyl,3,0.429
towns,West Hartford,2016,heroin,5,0.714
towns,West Hartford,2016,cocaine,4,0.571
towns,West Hartford,2016,amphet,0,0
towns,West Hartford,2017,all,12,NA
towns,West Hartford,2017,opioid,11,0.917
towns,West Hartford,2017,fentanyl,7,0.583
towns,West Hartford,2017,heroin,5,0.417
towns,West Hartford,2017,cocaine,4,0.333
towns,West Hartford,2017,amphet,1,0.083
towns,West Hartford,2018,all,12,NA
towns,West Hartford,2018,opioid,11,0.917
towns,West Hartford,2018,fentanyl,9,0.75
towns,West Hartford,2018,heroin,3,0.25
towns,West Hartford,2018,cocaine,6,0.5
towns,West Hartford,2018,amphet,1,0.083
towns,West Hartford,2019,all,4,NA
towns,West Hartford,2019,opioid,4,1
towns,West Hartford,2019,fentanyl,3,0.75
towns,West Hartford,2019,heroin,1,0.25
towns,West Hartford,2019,cocaine,3,0.75
towns,West Hartford,2019,amphet,0,0
towns,West Hartford,2020,all,9,NA
towns,West Hartford,2020,opioid,6,0.667
towns,West Hartford,2020,fentanyl,6,0.667
towns,West Hartford,2020,heroin,2,0.222
towns,West Hartford,2020,cocaine,4,0.444
towns,West Hartford,2020,amphet,0,0
towns,West Haven,2012,all,0,NA
towns,West Haven,2012,opioid,0,NA
towns,West Haven,2012,fentanyl,0,NA
towns,West Haven,2012,heroin,0,NA
towns,West Haven,2012,cocaine,0,NA
towns,West Haven,2012,amphet,0,NA
towns,West Haven,2013,all,0,NA
towns,West Haven,2013,opioid,0,NA
towns,West Haven,2013,fentanyl,0,NA
towns,West Haven,2013,heroin,0,NA
towns,West Haven,2013,cocaine,0,NA
towns,West Haven,2013,amphet,0,NA
towns,West Haven,2014,all,0,NA
towns,West Haven,2014,opioid,0,NA
towns,West Haven,2014,fentanyl,0,NA
towns,West Haven,2014,heroin,0,NA
towns,West Haven,2014,cocaine,0,NA
towns,West Haven,2014,amphet,0,NA
towns,West Haven,2015,all,9,NA
towns,West Haven,2015,opioid,9,1
towns,West Haven,2015,fentanyl,0,0
towns,West Haven,2015,heroin,5,0.556
towns,West Haven,2015,cocaine,1,0.111
towns,West Haven,2015,amphet,0,0
towns,West Haven,2016,all,19,NA
towns,West Haven,2016,opioid,17,0.895
towns,West Haven,2016,fentanyl,8,0.421
towns,West Haven,2016,heroin,9,0.474
towns,West Haven,2016,cocaine,9,0.474
towns,West Haven,2016,amphet,0,0
towns,West Haven,2017,all,21,NA
towns,West Haven,2017,opioid,19,0.905
towns,West Haven,2017,fentanyl,12,0.571
towns,West Haven,2017,heroin,7,0.333
towns,West Haven,2017,cocaine,3,0.143
towns,West Haven,2017,amphet,2,0.095
towns,West Haven,2018,all,13,NA
towns,West Haven,2018,opioid,12,0.923
towns,West Haven,2018,fentanyl,8,0.615
towns,West Haven,2018,heroin,8,0.615
towns,West Haven,2018,cocaine,4,0.308
towns,West Haven,2018,amphet,0,0
towns,West Haven,2019,all,25,NA
